"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02"
"Riverside","CA","Riverside","06","065",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.290322580645,163.109708315194,163.109708315194,165.142369020501,165.454401184934,167.164179104478,168.886774500476,168.431911966988,166.666666666667,166.666666666667,166.314589597851,166.914828738254,166.877239413897,167.096774193548,168.518518518519,172.781774211808,173.69628942656,174.327612283817,175.600379686758,174.884447220487,174.862568715642,174.129353233831,174.31757117806,175.883256528418,179.087947882736,179.957657021877,181.768879031241,183.156068438845,182.608695652174,183.318056828598,183.087375636147,183.197759389904,183.249051833123,182.161458333333,183.067181773931,184.331797235023,186.305935516013,186.986884083658,188.327225581472,189.028032201535,190.051551870748,190.473441108545,191.78450151915,192.59456103638,193.02629782762,193.088426489708,194.582988923789,196.319018404908,198.218829516539,200.337635578177,202.353716651192,203.83275261324
"San Bernardino","CA","Riverside","06","071",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.620574482298,144.457547169811,145.12285927029,146.513353115727,150.665647705121,153.806047966632,156.149088541667,159.469342864999,160.845588235294,160.499189625282,160.328175750938,159.536541889483,157.64632568944,155.973068935017,161.550888529887,161.448723862239,163.854595336077,165.208398289608,166.666666666667,168.543256997455,169.419537517697,170.181633663366,171.15987460815,172.352216748768,172.279241905498,172.262222426696,171.790235081374,171.214264443121,175.773072665056,178.484107579462,181.756141947225,183.640303358613,186.458333333333,184.52380952381,183.290707587383,182.472219195991,182.472219195991,182.481751824818,182.142857142857,185.243825205826,187.577049607546,189.89145183175,192.552225249773,191.295546558704,192.838709677419,194.40914866582,196.961436210848,196.432676518883,195.703445131969,194.019537373154,193.868349864743,196.190464841607
"Clark","NV","Las Vegas","32","003",13,84.7707083478783,85.6459330143541,84.1658383267346,83.0249810227037,81.5981992121553,80.2918625608591,78.3622112211221,76.9230769230769,74.9840459476707,74.3920972644377,70.0262927256792,67.3758865248227,64.1206675224647,62.133918128655,61.6172316384181,60.8760681862597,61.7280864197531,61.7224880382775,61.567131873102,62.4235006119951,62.0108368452739,61.1620795107034,60.8272506082725,59.9261311172668,59.8562013181546,61.6591928251121,63.2000149806796,64.8271392787999,68.3691568851804,70.1246660730187,69.0335305719921,70.0607840816715,71.3090551181102,72.2543352601156,76.6526019690577,79.0181573638198,81.1762543119301,82.5761690320939,84.8972296693476,87.5684556407448,90.1230117404114,93.391773432232,94.9750178253119,99.3357487922705,100.874036975424,102.187347931873,102.993656172153,102.945517896737,101.812502916518,102.805486284289,104.529616724739,106.099125427887,107.41796875,108.167348337275,108.585457114869,110.302805601478,110.815602836879,111.074322935856,110.403120936281,110.95792335936,112.216551830522,113.870396802741,115.237623762376,115.995115995116,117.647058823529,117.959527824621,119.283986217935,119.693945442448,120.535289452815,120.850698700662,121.156208392389,121.127502634352,121.602559874535,121.320343562035,123.492245835727,125.928623452294,127.313337587747,127.869708066669,128.305519897304,129.077490774908,129.705915524728,130.193905817175,130.698069542117,131.013807979534,132.179386309992,133.852156862745,135.818066961466,137.665832290363,139.141917655029,140.737612612613,143.074229610751,145.271653543307,147.406598296822,148.364627498486,149.717514124294,151.327980234713,152.966003659871,155.405405405405
"King","WA","Seattle","53","033",14,220.48,220,218.625,218.693343495935,218.844221105528,216.817359855335,215,211.332563660607,206.909641909814,199.063231850117,193.798449612403,189.376861491379,180,175.544241573034,174.617224880383,166.100521958733,165.350620419087,165.431654676259,165.631067961165,165.800953079179,163.31096196868,157.004830917874,153.782681799075,148.101851851852,145.418181818182,151.515151515152,157.600427350427,162.128983861629,165.067830319895,167.521367521368,168.243243243243,164.277620396601,165.590337262523,161.587452471483,186.381578947368,181.9533428552,183.168545445934,189.597315436242,196.20253164557,204.455792338254,211.111111111111,215.647381251609,217.573221757322,217.243684307579,218.518518518519,217.420484388678,210.211267605634,205.854800936768,202.913950296554,206.90572267058,215.155806875562,221.419930875576,217.948717948718,229.213658536585,229.72972972973,228.282235268537,228.722231344859,226.491712707182,216.529913866018,202.248361088087,209.202335772385,221.950696166317,233.521897810219,240.963855421687,244.915064995357,247.271856287425,246.543778801843,245.098039215686,247.524752475248,247.826086956522,245.689655172414,243.539324810815,243.313817497473,257.216494845361,266.155896069287,271.428571428571,275.471698113208,279.236039587551,279.411764705882,278.862660944206,283.893885537843,284.15767582233,279.633140053524,273.061899038462,276.741637831603,286.19251816426,298.165137614679,303.025312650313,309.045226130653,313.089005235602,314.96062992126,313.822004684087,315.256962775413,321.899229606877,321.652173913043,316.588697073032,320.186241465733,329.088792300528
"Wayne","MI","Detroit","26","163",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.7761194029851,42.2879177377892,37.4712878228975,38.8925827423168,41.742141856346,48.8758553274682,49.479940564636,54.0354330708661,58.2216846492464,59.3787114014252,56.8949165402124,56.7848247642768,50.2248875562219,44.4293545920833,46.4387464387464,51.6112798613965,56.0471411968138,58.3705357142857,60.1131541725601,62.7753303964758,64.2723880597015,63.0914826498423,62.0927936821323,59.4864881996239,57.3546315077755,53.8782930685702,52.9538073825898,51.5683782872863,54.9593337237296,60.1549053356282,66.4435946462715,70.1607851118904,72.2597597597598,72.9031385281385,71.2199312714777,70.9952606635071,68.360554970144,65.8068783068783,64.3171806167401,65.3408851500251,70.911528150134,76.6851424406244,85.2625298329356,90.4251764401,89.6768402154399,90.1805054151625,89.989406779661,86.1079219288174,80.3117309269893,74.7146260046668,74.6061168504588,73.6088780308989
"Tarrant","TX","Dallas-Fort Worth","48","439",16,76.181751557347,76.7640015319101,77.3825742831192,77.720207253886,77.5401069518717,77.1628169903355,76.8832271631407,76.650993641019,76.3106048602212,75.4082267506487,74.5694603903559,73.2541899441341,72.4275724275724,71.7516152189519,72.3472668810289,72.7627627347487,73.2279003639548,73.5551663747811,73.0307772561294,72.6736566186107,72.2107438016529,72.127413810191,70.6690223792697,69.5242847638057,69.5652173913043,70.1215587222135,70.2441473772201,70.4820372896771,71.1837215203906,72.2590361445783,71.2910128388017,70.458952811894,70.364238410596,71.5058889512058,76.5529308836395,76.9230769230769,77.512655830892,78.9058093626622,80.1470588235294,81.2272345194732,82.4635162184472,82.9968276934886,82.752673335633,82.3901799647811,82.3489010989011,82.8144011397606,82.2168087697929,82.6743320212124,83.0526030602366,84.2359450850017,85.4910714285714,87.0310887576119,88.1947353856748,87.3106625659287,87.96,89.0533782481702,89.154477345701,89.3471728375976,89.0501319261214,90.5982905982906,91.4329268292683,92.9485257371314,95.45497661156,96.7338273659162,96.0185988945559,95.8865478370381,96.0765946090205,96.3619402985075,96.9876700680272,97.2747960281142,97.6598106876627,98.2245287310934,99.1612981729687,99.3606574720603,101.088646967341,102.473498233216,103.815662262327,104.961248917869,105.936395759717,106.127450980392,106.488360574542,107.55258126195,107.954545454545,107.865168539326,108.944834643077,110.686983471074,112.824207492795,113.725490196078,114.503816793893,115.380007372819,115.996172956007,115.562403697997,116.462766418857,116.870824053452,117.041198501873,117.96875,119.236950827927,120.481412101552
"Santa Clara","CA","San Jose","06","085",17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.669491525424,420.631063835275,420.629114850037,419.010123734533,416.385033192517,415.842459605027,433.425797503467,446.285140562249,452.086124401914,459.554988271864,459.49449125081,451.865600206745,447.844499586435,449.2164828787,450.676982591876,440.082644628099,433.695652173913,446.398295004969,468.4375,482.734806629834,498.332151448157,508.209558776333,509.633469445476,516.103818615752,515.353480767099,513.722126929674,516,516.58765847348,512.322159491884,519.534497090607,539.957429606729,564.038655869454,570.165984048286,569.218241042345,559.569544214636,554.962741940577,555.1992,561.001089324619,555.906926583639,542.857142857143,529.287226534933,532.581453634085,560.344827586207,579.702423255973,583.100128721439,592.142857142857,585.695006747638,587.906228672367,599.574134199134,602.643856920684,620.808266488414,623.229461756374,621.419979379081,630.208333333333,658.435802469136
"Broward","FL","Miami-Fort Lauderdale","12","011",18,134.789986257991,134.381701215154,129.430420711974,126.653870761356,124.423963133641,119.90092693566,119.211824700426,118.271023393556,119.540477124978,116.202769390644,116.416334142956,113.570985282818,112.280701754386,113.224437372203,110.530973451327,109.539473684211,111.040101785326,112.265917602996,113.543560606061,112.442765122136,112.179487179487,113.309352517986,111.84962406015,111.111111111111,109.863901105432,111.169931180519,115.081450341566,106.70549457416,103.366509155346,105.01957559115,107.52688172043,111.27063890883,109.126984126984,107.841726618705,126.315789473684,126.651338799562,130.023640661939,132.316541888828,133.950617283951,137.211855104281,140.059760838182,140.716374269006,141.763017872349,140.716374269006,142.422639538838,142.996108949416,145.98651249426,146.198099415205,146.323529411765,147.208121827411,147.847959754053,147.067873303167,146.606547962567,148.273527420447,148.041474654378,147.61245347584,148.813220338983,149.435215946844,149.501107419712,149.54954954955,150.425542728988,155.261556501451,157.486489018573,155.691554467564,154.098992706926,155.025461778178,159.095004095004,160.147382075493,159.894657637321,161.176470588235,165.094339622642,165.604350362225,166.097090611069,167.785234899329,168.071161048689,173.360107095047,174.050632911392,175.882072562104,178.614603143585,180.624858533273,182.453416149068,183.052241875771,184.157416750757,184.675666199158,184.646520514883,186.852763054978,187.691772761314,188.557510999371,189.828080229226,191.068152866242,191.545574636724,191.532756489493,192.782447630932,192.879077410775,194.379391100703,195.3125,196.288535645472,197.683423913043
"Bexar","TX","San Antonio","48","029",19,81.5504320681386,82.2884012539185,82.7404015498415,82.7526132404181,82.8241683638832,82.597003457549,82.2787427626137,82.0568927789934,82.1428571428571,81.8181818181818,80.5921052631579,80.0865800865801,79.9598045943959,79.9259259259259,79.7892173195615,80.2648673376029,80.9481309632859,80.8407437348424,80.2122347066167,79.4526849447621,78.2976158849681,77.751503006012,76.271186440678,75.4126351735914,76.2339240980729,75.7142857142857,76.5269679300292,77.2418990203467,77.6683836035221,78.8247939806521,78.1818181818182,78.1392981478903,78.0032667876588,79.1666666666667,82.8405378040599,83.1465060509732,83.9542970690512,86.2031484257871,87.5101051077306,87.9120879120879,88.7792310741181,90.0367715594604,90.3280284894727,90.4930846605197,91.3536585365854,93.016599885518,92.4812030075188,93.7028030869942,93.9363817097416,95.8645489961043,96.7897405537126,97.331240188383,98.2770745428973,97.4502304495593,96.8981018981019,98.5663082437276,97.923197492163,97.7677618422143,97.7610138805069,99.4498437155354,100.316293929712,101.983002832861,100.942126514132,103.132062619971,103.478773584906,104.343873517787,105.072463768116,105.396098510533,106.273902680432,105.305873969537,105.799872530274,107.163828537874,107.775103124002,106.522451655195,107.246376811594,107.243816254417,107.661718243067,108.439754423896,108.786687792272,108.972669071715,108.367626886145,109.425898037053,109.532267613973,108.775573595317,109.710675091453,110.702622563633,112.194972086385,113.348026868178,114.629317543637,115.574675101836,115.853658536585,115.394327894328,116.34274082335,115.464632454924,115.361856595155,116.111326275927,116.036417940819,115.990057995029
"Philadelphia","PA","Philadelphia","42","101",20,106.25,108.38445807771,114.775008364001,114.583333333333,114.330784324266,114.435079988955,115,109.929078014184,112.208258527828,110.085227272727,107.142857142857,102.755104643172,105.6588197033,107.988584015466,109.195402298851,106.772234522931,110.26102610261,107.937121249145,105.377304837165,105.729197637101,103.475961981037,100.597443605518,99.7368129432624,93.671875,95.7758620689655,99.5873207254864,98.3976290938316,98.671875,102.152173913043,103.952843273232,100,97.4801059590189,95.9654067197171,97.6909413854352,104.16571969697,101.228684041184,101.190476190476,104.156684027778,110.274275938217,113.636363636364,116.335740072202,118.906244499208,114.297385620915,110.887096774194,111.025641025641,110.789980732177,109.182530795073,108.008944318468,107.010710808179,108.817427385892,115.648255828463,121.42142069055,121.625528467634,121.440972222222,116.583333333333,113.590909090909,113.292174508692,112.817089452603,109.343434343434,102.051276934028,104.449705145917,110,115.625,120.492925604747,123.913043478261,122.524509803922,118.962585034014,116.117109634551,114.587155963303,114.61547467447,114.647759199282,109.849991898191,108.418367346939,107.983093555905,113.558472044388,118.414022912536,120.806635552216,120.786132398622,119.568933481977,116.182170542636,117.12167491837,119.725028058361,116.197183098592,114.066192021149,116.162790697674,117.395264116576,126.880115327381,136.666666666667,140.973201692525,140.940170940171,140.050287356322,136.854460093897,142.780817753458,146.462370437134,143.427741466957,138.897058823529,137.65114379085,140.954415954416
"Alameda","CA","San Francisco","06","001",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.677419354839,336.792452830189,341.797028897029,351.049596372319,356.597055621171,366.733466933868,373.54781054513,376.234327994488,378.140043695672,375.140712945591,375.320512820513,375.272331154684,364.840182648402,358.860475549574,366.111929237481,380.096074838328,393.237908085901,395.310398170568,410.25641025641,415.188470066519,416.666666666667,416.730733519034,418.857269678438,420.334779913205,421.242124212421,415.961460894909,415.866209262436,429.253104109631,442.036585365854,446.843702443532,447.935368043088,447.612732095491,448.010462079428,446.77154004779,447.548761201898,449.017286487141,449.192650742916,444.919952455838,452.863226454417,454.545454545455,468.108449767132,474.859160463751,479.483556273666,474.33369895091,475.554814219827,479.819524200164,485.063044639179,492.146596858639,492.640692640693,487.826396712837,490.886998784933,500
"Middlesex","MA","Boston","25","017",22,220.788043478261,226.705426356589,230.978260869565,232.601414216598,231.314634439634,230.251495535292,226.166902404526,222.831325301205,222.375444839858,220.801897969791,219.778117827085,214.744714195804,213.323850165955,212.697076581507,217.280945757997,220.435535786413,223.863636363636,223.092034691316,218.173639226271,214.324971904856,213.266666666667,213.374066934787,206.66156202144,200.887198986058,203.289473684211,208.243634259259,214.583333333333,220.375722543353,221.825962910128,218.842845973417,215.197713517149,212.835676541844,214.196428571429,215.01272264631,216.043956043956,212.87037037037,211.233495616249,216.209563994374,225.939186464859,232.964094728801,235.416666666667,238.710054706659,235.397012578616,227.588621655559,231.227758007117,231.585365853659,228.770393951452,224.227941176471,226.615734864511,232.480853391685,241.082974137931,245.446265938069,248.699415301756,248.699415301756,244.388888888889,241.47582697201,242.857142857143,243.006731488407,239.596949891068,235.0622406639,233.854696368229,236.339754816112,246.6,251.734764823861,257.899485269393,257.061645052407,252.626329787234,246.293123234295,249.376299376299,250.608664518439,250.802577844707,244.95,245.098039215686,255.735745325669,261.904761904762,268.52480388965,270.162162162162,273.058069381599,268.099547511312,264.501372093445,267.727272727273,271.327433628319,269.683310171805,269.16451335056,268.330929277035,275.633958103638,284.93894165536,290.831857536403,293.612131297741,298.824836910774,293.313295906598,288.773148148148,296.244658119658,297.980769230769,294.418550752467,285.654761904762,284.627329192547,288.976052848885
"Suffolk","NY","New York","36","103",23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.333333333333,375.469211639424,391.028998911415,399,400,408.373369938229,409.673317683881,392.857142857143,428.073000536769,406.818181818182,410.714285714286,407.874015748031,389.096120014693,398.461538461538,407.848324514991,402.31507622812,405.790043290043,415.521781068328,418.001453488372,427.857142857143,437.4375,459.027344906614,461.666666666667,452.758055707264,443.262411347518,425,435.984481086324,450.054767882637,452.383791121203,466.197183098592,473.811294873691,480.769230769231,480.769230769231,485.595279416869,508.868857225938,492.142857142857,484.40065681445,480.769230769231,493.815413891532,479.513444302177,482.156123965188,499.166666666667,490,500.513347022587,519.230769230769,510.699457042478,524.447949526814
"Sacramento","CA","Sacramento","06","067",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.320987654321,156.405934119576,157.190635451505,160.113537117904,163.313642756681,165.332991912596,168.358714043993,169.253510716925,169.611579586864,169.86356120583,167.347826086957,167.416864436212,164.999,146.368305209098,165.954356846473,170.10907504363,171.493902439024,174.328935655687,176.489466133051,177.742228126348,178.754307096527,179.586819535705,179.875400697685,181.158514492754,180.737134909597,179.738562091503,181.010526315789,184.974388161639,189.478811495373,193.255395683453,194.711809368085,196.050965016646,196.53365327904,196.433770014556,197.172619047619,197.252747252747,198.107916892774,196.893939393939,197.508591065292,200.40521421691,205.899705014749,210.23055360897,212.636084794924,213.776722090261,215.371621621622,216.314012301686,215.935414063214,214.688507370161,214.774281805746,214.60843373494,215.475024485798,217.310678451983
"Bronx","NY","New York","36","005",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.111111111111,221.635802469136,221.446700507614,223.824786324786,221.56862745098,221.617647058824,222.305140961857,225.290697674419,222.815533980583,226.618705035971,227.303789604473,228.161668839635,226.486486486486,225.660377358491,221.662468513854,221.604938271605,220.899367088608,227.162337662338,228.476037851038,235.384615384615,232.402429125455,231.578947368421,230,220.319634703196,229,224.358974358974,225.5,229.166666666667,229.384494738262,233.915586066616,238.777777777778,239.766081871345,241.042780748663,238.9743130227,236.585365853659,236.406619385343,240.297910391566,244.430317848411,242.608695652174,242.608695652174,247.98282164875,252.524747474747,255.555555555556,256.633095083388,261.111111111111,265.033482142857,259.185185185185,252.533783783784,256.236273792094,253.846153846154,256.24747450894,255.546075085324,258,262.202380952381,265.555555555556,268.626373626374,271.428571428571,270.27027027027,273.31875,273.318478906714,274.377593360996,253.589743589744,238.238087565615
"Nassau","NY","New York","36","059",26,,,,,,,,,,,,,,,,,,,,,,,,,,,,265.345577573707,265.641025641026,263.92493199585,263.29194744225,262.105263157895,261.534858001247,259.666916942833,270.720933043268,269.02380952381,270.312440203595,271.180304127444,276.456447963801,280.860664893617,282.558151517997,283.694533694534,284.965034965035,284.751037344398,287.20789025,286.039139732174,286.014705882353,286.213983926135,285.860104668353,285.903590425532,290.469044626021,296.305059729717,300.347222222222,300.991501416431,300.602409638554,299.236971174006,298.991094147583,298.072213476486,296.416060361089,298.652694610778,300,301.699329551315,300.520295161892,303.083802018557,309.446720978379,314.440026850421,314.836448598131,315,313.988124326186,311.592613964224,311.992589749646,310.12460480832,311.727335164835,314.285142857143,318.554566958443,325.453575134184,327.85873643367,329.684059335778,331.344599072233,329.366840295736,330.461834081389,331.802396626651,330.279574978891,329.021636876764,329.053752006223,330.748415745409,336.58801408861,341.897233201581,346.873329770176,351.32053243305,349.635650224215,347.741935483871,347.735191637631,349.134808740646,349.649766899767,349.760558687217,345.79799537394,349.915186739717
"Palm Beach","FL","Miami-Fort Lauderdale","12","099",27,138.280099943551,136.883769678303,134.164110429448,131.578289473684,128.191547153412,124.421669106881,122.671480144404,121.59414396096,120.627261761158,115.788175421286,116.081540203851,112.315365618787,109.89010989011,108.123318123318,106.30579319994,103.556976063282,105.265567765568,106.003039513678,104.457572502685,105.030785947121,103.806228373702,105.769230769231,102.678571428571,100,101.825747050022,101.388147357181,102.168525402726,101.751238156761,102.042482378019,101.331789229878,102.722772277228,105.727707314074,105.563505257959,106.443024494143,121.136295393127,122.363893729532,125.609756097561,129.529282817152,132.594021215043,135.393543792628,136.260236643702,136.186770428016,133.189655172414,137.618636755824,141.321447299423,143.905985326986,144.617544114146,145.833333333333,147.172825362099,149.326591692364,148.818509793895,150.501672240803,150.625923676816,152.967657342657,152.937210472204,152.777777777778,152.98716181764,153.685771874842,154.230829977099,154.489102383124,155.593523787404,157.176150467542,159.578544061303,158.624338624339,157.334384858044,158.766682006443,160.291540685889,161.740271097508,163.291260699596,164.830508474576,166.640747863248,167.591134136487,170.222854433381,172.486530677334,173.844696252967,175.760193092045,175.979447655748,176.431404688919,175.881059168535,176.156175979498,178.052805280528,179.639081607625,179.385175128148,179.802463054187,180.004522840344,181.749337372207,182.43267417686,183.769128645048,184.285714285714,184.372095408263,184.279991482339,184.621710526316,186.178434401031,186.552132701422,188.448733535968,188.875305623472,189.47963800905,189.60396039604
"Cuyahoga","OH","Cleveland","39","035",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.2587348315228,72.7622741109168,72.1884498480243,74.7863247863248,76.4282703695943,78.9503386004515,80.9199318568995,81.9059706182158,81.5217391304348,80.5398871877518,78.8064069679995,77.4404424020981,75.7967163263029,73.2142857142857,74.8809523809524,76.4388489208633,78.656462585034,80.1401160776161,80.7744565217391,80.9033093343438,79.9835224470914,78.9473684210526,78.6361468764902,78.0539772727273,77.2420943494038,75.7638589688353,75.2092252865847,77.0392749244713,80.5988278902024,84.0840840840841,85.4129596678529,86.1605595712553,86.1220472440945,85.061919504644,84.3558420754694,83.3333333333333,82.3606919664962,80.9027777777778,80.4729214340198,82.1742264944428,85.4885057471264,87.7961032053104,91.5006205915297,92.5064133397467,92.4606845513413,92.3029556650246,92.4078774918325,91.6264796142043,90.2945113788487,89.0463045414069,89.9,91.2906610703043
"Hillsborough","FL","Tampa","12","057",29,98.5700197238659,96.2434530109365,94.9654254966228,93.5849056603774,91.5378356387307,89.8936155039821,88.6743000608643,87.7693767975427,86.8055555555556,84.6794085827624,81.8685610921804,79.0638836179633,76.5263605442177,74.9930303875105,75.4980641861203,75.2364219848072,76.8462642758032,78.3993466721111,78.2062256809339,77.3558368495077,75.609756097561,76.5852417302799,75.0148563593787,74.2574257425743,75.3446617505611,76.3473053892216,75.8107074363781,75.4656390494541,75.8221680876979,76.5033204844731,76.8025078369906,78.125,78.2438478747204,79.9384615384615,89.2857142857143,90.2542857142857,91.465862397888,92.9315476190476,94.2517398700897,96.0020341279229,97.0126960418223,98.2130080760363,99.5376955903272,99.6513324215674,99.4195688225539,98.7407407407407,97.6436781609195,98.1060388367483,98.1996726677578,100.352292114979,101.068752585692,102.545155993432,101.334951456311,98.0915867277198,103.406326034063,103.68947018368,103.375845711175,103.447701149425,104.239307417146,103.119001919386,104.24588086185,106.509627201966,106.720628559901,106.754658385093,107.077922077922,107.82092772384,108.410789845619,110.797282803003,110.983016529581,111.775342465753,112.687969924812,112.928348909657,113.295880149813,113.636363636364,115.331978594744,117.308704653693,117.246080436264,117.959527824621,118.384401114206,118.51968909491,118.748280605227,119.198664971392,119.492753623188,118.654607122668,121.024617431803,123.716153127918,124.615088529638,125.901442307692,127.65314567678,127.227722772277,127.551020408163,127.885672407475,130.647985989492,131.535812672176,132.210266585267,131.884422110553,131.996503496503,132.171052631579
"Allegheny","PA","Pittsburgh","42","003",30,82.1546052631579,85.017422040262,88.1764705882353,92.7857142857143,94.8895916844535,95.5506607929515,94.8189270320197,93.6390532544379,93.3637978706102,93.6837815810921,93.671875,91.9312169312169,91.0807291666667,93.1372549019608,93.6875,94.5776717427705,94.7933742049702,94.7046843177189,94.5887848295415,93.3098591549296,94.2908653846154,92.487144245261,92.479674796748,91.2173913043478,89.2063099943535,90.8333333333333,92.6419466975666,93.332,94.7916666666667,95.984598459846,92.0175438596491,91.7681962025316,91.8238993710692,90.1203565507945,93.064182194617,92.8449744463373,93.6458333333333,96.2214411247803,98.491603031725,100.16835016835,101.443123938879,101.966765997378,101.359153949784,99.9258241758242,100.462962962963,97.5911458333333,95.8151700087184,96.6850828729282,97.1891891891892,98.090309664005,100.83741424247,103.499627699181,105.263157894737,106.212121212121,104.679802955665,103.376436781609,102.459856795491,103.622682028906,101.901692866392,100.396115712851,102.199074074074,103.641401110508,104.755977987976,107.021024508138,109.107669616519,109.993714644877,109.198184568835,107.041953451616,105.630626660085,104.18855963438,103.734290843806,102.990033222591,102.279642082274,101.26582278481,105.472470238095,109.496753246753,110.890756302521,111.553896378109,110.528846153846,109.837976189055,110.169491525424,109.116809116809,107.744602891662,106.105044750704,105.228070175439,107.390884977092,111.282591804615,114.543114543115,118.325791855204,118.92042600221,118.550886587597,117.988668555241,117.866100399644,117.134895833333,116.212570299438,113.552188552189,114.471274339695,116.033755274262
"Oakland","MI","Detroit","26","125",31,95.8606764260474,95.4198473282443,94.7254467849155,94.5036528124763,92.6497838171711,91.7065390749601,89.6900489396411,89.1865079365079,88.7160993029351,87.8026959211701,86.1111111111111,82.2916666666667,80.550284629981,79.0326843045978,79.2670828493999,79.3224856451852,82.0224719101124,84.4090297063031,84.8339483394834,85.279756200076,84.1013824884793,82.1329583012377,80.8752997601919,79.3662813908302,80.4347826086957,80,83.490403778911,84.6265409717186,86.3181818181818,88.6909372579396,88.9187610978037,89.7435897435897,90.8698523698524,92.0168067226891,97.5975975975976,96.0134486071085,98.1747066492829,101.226012793177,105.155609737644,108.908828942071,113.724770642202,116.268788682582,119.192730863269,119.585326953748,119.826162538027,120.172615337867,119.047619047619,118.543607112616,119.105172747663,120.333988212181,122.978260869565,125.676982591876,129.237994246671,129.81981981982,129.345703125,129.006719963208,128.844444444444,128.023157971548,124.916666666667,123.610467534011,126.888888888889,129.350220264317,130.837527716654,132.213309566251,133.791666666667,134.509472813109,133.378652222902,132.689075630252,133.353655989869,132.447070408666,132.594830480027,132.336991195611,132.107023411371,133.333333333333,135.628373825481,138.699421965318,141.465515567979,142.2484375,141.870486628144,142.12962962963,141.530901530902,141.460488601078,141.907114097539,141.93422083007,141.871165644172,143.737467702335,146.145816605107,149.074708704592,149.791840133222,151.073894045943,150.511932931322,149.336555263996,149.866505846031,149.015932521087,148.282591725215,148.822269807281,149.052268811028,150.905432595573
"Franklin","OH","Columbus","39","049",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.6924647158155,84.1439665471923,86.3608305274972,88.7121443866626,90.9007352941177,91.5489632792031,92.3694779116466,91.5878582109926,91.3325471698113,91.5247018739353,90.3133903133903,89.8397811645174,89.1741071428571,89.5381715362865,92.7117841930904,94.8557161266569,97.65625,99.7214237141444,99.341792517952,98.1056726991908,96.833084947839,95.8001035732781,94.9419700477351,92.5364078601079,93.8174676137213,96.0664335664336,98.8715277777778,100.569119256665,103.898128898129,104.81072555205,105.974644668095,105.355109013993,104.81072555205,104.4921875,104.083484573503,103.092210767469,103.163152053274,104.574403404773,107.142857142857,111.049382716049,112.821673042242,114.03196197446,113.897058823529,113.133300541072,114.065817409766,113.133679256043,113.019364615637,111.59793814433,111.517857142857,112.915479582146,116.196013289037,119.439868204283,121.25,123.034591194969,124.609842803899,124.108545019839,122.854785478548,123.588709677419,123.090882013142,123.275236020334,123.382762738854,124.91738268341
"Hennepin","MN","Minneapolis-St Paul","27","053",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.866421627104,166.923126177142,164.586466165414,170.260113970646,172.838616714697,176.205585840011,184.340805846336,185.52036199095,185.092592592593,184.944237918216,183.977683342976,183.122201165158,182.156416097191,182.138517618469,182.152835096892,183.874458874459,189.99269005848,191.66916317156,195.996732026144,195.505152329749,194.825268817204,193.233344959888,191.120792994111,188.866376214618,187.106733963109,184.463441168916,185.747126436782,194.235751295337,196.499730748519,198.492907801418,200.207061405005,200.160887432054,200.746428166229,200,201.702868788071,200.402367461518,199.167690436462,197.705460223883,197.413793103448,203.571428571429,208.229166666667,211.666666666667,212.966417910448,215.056648129912,214.572256742041,212.465210374909,211.25,210.230334218188,209.241690387238,208.878206222728,205.84440227704,210.735294117647
